COCONUT,COCONUT_COUPON
9885.5,571.5
9885.0,571.0
9884.0,569.5
9884.5,568.5
9882.0,566.5
9882.5,568.5
9882.0,567.5
9882.5,569.5
9881.5,569.5
9880.5,567.0
9880.5,566.5
9879.0,567.5
9879.5,567.5
9879.5,568.5
9879.5,570.5
9880.0,570.5
9879.0,570.5
9879.0,570.5
9878.5,569.5
9878.5,570.5
9878.0,569.5
9879.0,572.5
9879.0,573.5
9879.0,574.5
9880.0,573.5
9878.5,572.5
9879.5,572.5
9881.5,572.0
9882.5,572.5
9881.5,572.0
9880.0,571.5
9882.0,572.5
9883.5,571.5
9883.5,572.5
9882.5,572.5
9884.5,572.5
9883.5,571.5
9884.0,571.5
9884.5,572.5
9885.5,573.5
9887.0,573.0
9887.5,572.5
9886.5,570.0
9887.5,571.0
9887.5,570.5
9886.5,571.5
9885.0,570.5
9882.5,569.5
9884.5,570.5
9886.5,573.5
9886.5,573.5
9886.0,571.5
9885.5,571.5
9886.5,571.5
9886.5,570.5
9885.5,569.5
9886.5,568.5
9887.0,568.5
9888.0,567.5
9889.0,567.5
9889.5,566.5
9890.0,566.5
9889.5,567.5
9887.5,566.5
9889.0,566.5
9888.0,565.5
9889.0,566.5
9889.0,565.5
9890.0,566.5
9891.0,567.5
9892.0,567.5
9892.0,567.5
9893.0,566.5
9892.0,566.5
9892.0,565.5
9892.0,567.5
9893.0,566.5
9892.5,567.5
9893.0,565.5
9894.5,566.5
9894.5,568.5
9895.0,568.5
9895.0,569.0
9895.0,568.5
9895.5,567.5
9895.0,568.5
9895.5,569.0
9894.5,567.0
9897.0,568.5
9896.5,568.5
9897.5,569.5
9897.5,569.5
9897.0,570.5
9895.0,569.5
9894.5,568.5
9895.5,568.5
9896.5,568.5
9895.5,566.5
9896.0,565.5
9896.5,565.5
9896.5,564.5
9896.5,563.5
9895.5,564.5
9896.5,566.5
9894.0,564.5
9893.5,565.5
9894.5,565.5
9896.0,566.5
9898.0,567.5
9898.0,569.5
9897.5,567.5
9898.0,566.5
9897.0,566.0
9897.5,568.5
9895.5,569.5
9896.5,569.5
9895.0,569.5
9895.5,569.5
9895.5,570.5
9894.0,570.5
9895.0,570.5
9895.0,571.5
9895.5,573.5
9897.0,574.0
9895.0,572.5
9894.5,573.5
9896.0,573.5
9894.5,572.5
9896.0,573.5
9895.5,572.5
9895.0,571.5
9895.5,573.0
9895.5,572.5
9896.0,571.0
9894.5,570.5
9895.5,571.5
9896.5,571.5
9897.0,571.5
9897.5,572.5
9896.0,572.5
9896.5,574.5
9898.5,575.5
9898.5,575.5
9898.0,574.5
9898.0,576.0
9898.5,576.5
9900.0,578.0
9898.5,578.5
9900.5,579.5
9900.5,580.0
9900.0,579.5
9898.5,579.5
9898.0,580.5
9897.5,581.5
9898.0,582.5
9897.5,580.5
9898.0,581.5
9899.0,582.0
9899.0,582.5
9898.5,583.5
9898.0,582.5
9898.0,581.5
9897.5,579.5
9898.0,581.5
9897.0,580.5
9897.5,580.5
9898.5,580.5
9896.5,579.5
9896.0,578.5
9897.0,578.5
9896.5,577.5
9898.0,578.5
9899.0,579.5
9898.5,577.5
9897.5,578.5
9896.0,578.5
9894.5,578.5
9895.5,578.5
9896.5,580.5
9895.5,580.5
9894.5,579.5
9895.5,579.5
9894.5,579.5
9896.0,579.0
9895.0,580.5
9891.5,578.0
9892.5,576.5
9892.5,576.5
9892.5,575.5
9891.5,574.5
9891.5,574.5
9890.5,573.5
9889.5,573.5
9890.0,574.5
9888.0,574.5
9889.0,574.5
9888.5,576.5
9890.0,578.5
9889.0,578.5
9890.5,578.5
9890.0,579.5
9888.0,577.5
9888.5,577.5
9889.5,578.5
9891.5,580.5
9891.0,577.5
9890.5,576.5
9890.5,578.0
9890.5,577.5
9889.0,575.5
9891.5,576.5
9891.5,575.5
9894.0,577.5
9894.5,576.5
9896.0,576.5
9897.5,577.5
9897.5,577.0
9896.5,576.5
9898.5,576.5
9897.5,577.0
9899.0,577.5
9899.0,578.5
9898.0,579.5
9896.5,578.0
9895.0,577.5
9896.5,578.5
9895.0,576.5
9894.5,577.5
9895.0,578.5
9895.5,578.5
9896.0,580.5
9896.5,580.5
9896.5,580.5
9895.0,581.5
9895.0,581.5
9894.5,583.5
9894.5,584.5
9892.5,583.5
9891.5,584.5
9894.0,584.5
9895.0,584.5
9896.0,583.5
9896.5,582.5
9897.5,583.5
9899.0,582.5
9899.5,582.5
9898.0,580.5
9896.5,579.5
9895.5,579.5
9896.5,581.5
9896.5,582.5
9896.5,583.5
9895.5,583.5
9896.0,582.5
9895.5,582.5
9896.5,582.5
9896.5,585.5
9894.5,585.5
9894.5,585.5
9895.0,586.5
9895.5,586.5
9896.0,586.5
9896.0,585.5
9896.5,583.5
9896.5,582.5
9896.5,582.5
9896.5,582.5
9897.0,583.5
9896.5,582.5
9896.0,582.5
9896.5,582.5
9896.5,581.5
9897.5,582.5
9896.5,581.5
9894.5,580.5
9893.5,580.5
9893.5,579.5
9892.5,580.5
9891.0,578.5
9891.5,579.0
9891.5,579.5
9891.5,579.5
9891.5,580.5
9891.5,581.5
9893.5,583.5
9891.0,582.5
9892.5,583.5
9892.5,583.5
9890.5,581.5
9889.5,580.5
9889.5,579.5
9891.5,582.5
9893.5,582.5
9892.5,583.0
9893.5,582.5
9894.0,581.5
9894.0,580.5
9893.0,580.5
9894.0,582.0
9895.0,583.0
9895.0,582.5
9895.0,582.5
9894.0,580.5
9894.5,580.5
9895.0,581.5
9895.0,580.5
9896.0,580.5
9897.0,584.5
9897.5,583.5
9899.0,583.5
9898.0,583.0
9897.5,583.5
9899.5,583.5
9900.0,583.5
9899.5,583.0
9899.5,584.0
9898.5,582.5
9898.5,582.5
9899.0,583.5
9898.5,582.5
9896.5,583.5
9896.5,582.5
9897.5,583.5
9899.0,582.5
9897.0,581.5
9896.5,581.5
9897.5,580.5
9897.5,579.5
9899.0,581.5
9898.5,580.5
9898.0,580.5
9896.5,579.5
9895.0,579.5
9895.0,577.5
9893.5,574.5
9893.0,573.5
9894.0,573.5
9894.0,574.5
9893.5,574.5
9893.0,574.5
9893.0,575.5
9894.0,573.5
9895.5,575.5
9896.0,576.5
9896.0,578.5
9896.0,579.5
9896.5,576.5
9895.0,574.5
9895.0,576.5
9896.0,576.5
9895.0,575.5
9896.0,577.5
9897.5,578.5
9896.0,576.5
9897.0,576.5
9897.0,577.5
9897.5,577.5
9896.0,576.5
9896.0,577.5
9896.0,577.5
9896.0,577.5
9895.5,578.0
9894.5,578.5
9895.0,578.5
9895.5,578.5
9894.0,577.5
9893.5,578.5
9893.0,578.5
9892.5,579.5
9893.0,579.5
9892.5,579.5
9891.5,579.0
9890.5,578.5
9891.5,579.5
9890.0,580.5
9891.5,581.5
9891.0,581.5
9891.5,582.5
9892.5,580.0
9893.0,579.5
9892.0,580.5
9893.0,581.5
9892.5,581.5
9893.0,582.0
9893.0,581.5
9892.5,580.5
9892.0,580.5
9892.5,580.5
9892.5,581.5
9892.5,581.5
9892.5,583.5
9893.0,583.5
9894.5,585.5
9895.5,585.5
9895.5,585.5
9896.5,587.5
9895.5,587.5
9896.0,588.5
9895.5,588.5
9895.0,588.5
9894.0,587.5
9894.5,588.5
9893.5,587.5
9892.0,586.5
9892.5,586.5
9891.5,588.0
9889.0,586.5
9887.5,584.5
9887.0,583.5
9887.5,583.0
9886.5,583.0
9887.0,583.0
9885.5,583.5
9886.0,584.5
9886.0,583.5
9886.0,584.5
9885.5,585.0
9885.0,584.5
9883.5,583.5
9885.0,583.5
9883.0,582.5
9884.0,584.5
9884.5,584.5
9885.0,585.5
9884.5,585.5
9884.5,585.5
9884.5,584.5
9884.0,584.5
9885.5,583.5
9885.5,583.5
9884.0,582.5
9885.0,581.5
9884.5,582.5
9884.0,581.5
9884.0,583.5
9882.5,582.5
9882.5,581.5
9883.0,583.5
9883.0,583.5
9882.5,581.5
9883.5,581.5
9883.5,581.5
9884.0,580.5
9884.5,579.5
9884.5,578.5
9885.0,579.5
9885.5,579.5
9887.0,580.5
9887.0,581.5
9887.0,583.5
9887.5,582.5
9888.0,581.5
9886.5,582.5
9885.5,580.5
9884.5,579.5
9885.5,580.5
9884.5,581.5
9884.0,581.0
9884.0,579.5
9883.0,579.5
9882.5,579.5
9882.0,578.5
9885.0,579.5
9885.5,579.5
9886.0,579.5
9887.5,582.5
9889.0,582.5
9889.0,583.5
9888.0,583.5
9887.0,582.5
9885.0,583.5
9885.5,583.5
9886.5,586.5
9886.0,586.5
9885.5,585.5
9886.0,584.5
9885.5,585.5
9885.0,582.5
9884.0,580.5
9884.0,581.5
9883.5,581.0
9882.5,580.5
9882.0,580.5
9882.5,581.5
9883.0,579.5
9883.5,580.5
9882.5,581.0
9883.0,581.5
9882.0,580.5
9882.0,582.5
9882.0,583.0
9881.5,583.5
9882.0,582.5
9881.0,580.5
9881.0,579.5
9880.0,579.5
9879.5,579.5
9880.5,579.5
9879.5,579.5
9881.0,580.5
9882.0,581.5
9882.5,580.5
9883.0,579.5
9882.5,579.5
9883.0,579.5
9883.5,579.5
9883.0,580.0
9883.5,579.5
9883.5,580.5
9883.5,579.5
9883.0,578.5
9881.5,577.5
9880.0,575.5
9879.0,574.5
9878.0,573.5
9878.5,573.5
9877.0,572.5
9876.5,571.5
9876.5,571.5
9878.0,574.5
9878.5,574.5
9878.0,573.5
9878.0,573.5
9876.5,573.5
9876.5,574.5
9875.5,573.5
9875.5,574.5
9875.0,575.5
9874.0,573.5
9873.5,573.5
9872.5,573.5
9874.0,575.5
9875.0,575.5
9873.5,576.5
9873.5,575.5
9875.5,575.5
9875.5,575.5
9875.0,574.0
9874.5,573.5
9876.5,573.5
9874.5,572.5
9874.5,571.0
9874.5,570.5
9872.5,569.0
9871.0,568.5
9871.0,569.5
9870.0,569.5
9869.5,569.5
9869.5,568.5
9869.5,568.5
9869.5,569.5
9870.5,569.0
9870.5,570.5
9869.5,570.5
9872.0,571.5
9870.0,569.5
9871.0,572.5
9871.0,571.5
9871.0,571.5
9871.5,571.5
9873.0,571.0
9873.5,569.5
9875.0,572.5
9874.5,573.5
9875.0,572.5
9873.0,570.5
9873.0,570.5
9873.5,570.5
9875.0,569.5
9875.0,570.5
9875.0,570.5
9874.0,567.5
9873.5,568.5
9874.0,569.5
9874.0,569.5
9873.5,570.5
9872.5,568.5
9873.5,569.5
9873.0,569.5
9872.5,570.0
9871.5,569.5
9872.0,569.5
9872.0,570.5
9873.0,570.5
9872.5,570.5
9872.5,570.5
9872.0,569.5
9873.0,569.5
9873.0,567.5
9873.5,566.5
9873.5,567.5
9873.0,566.5
9875.5,567.5
9875.5,568.5
9876.5,569.5
9876.5,569.5
9877.5,569.5
9876.0,567.5
9877.5,568.5
9875.5,568.0
9874.5,567.5
9872.0,568.5
9872.0,567.5
9873.5,568.5
9872.0,568.5
9871.5,568.5
9871.5,568.5
9872.0,568.5
9871.5,569.5
9872.0,569.5
9872.0,568.5
9872.5,567.5
9873.0,567.5
9873.5,566.5
9872.0,565.5
9871.5,565.5
9872.0,564.5
9873.5,565.5
9872.5,565.5
9872.0,564.5
9871.5,565.5
9873.0,567.0
9873.5,567.5
9874.5,567.5
9875.5,569.5
9874.5,569.5
9875.5,570.5
9874.0,569.0
9874.0,569.0
9874.0,567.5
9874.5,566.5
9873.0,564.5
9875.0,565.0
9873.5,564.0
9873.0,564.5
9872.5,563.5
9872.5,563.5
9872.0,563.5
9871.0,562.0
9869.5,560.5
9868.5,559.0
9869.5,559.5
9870.0,559.5
9870.0,560.5
9871.0,561.5
9870.0,560.5
9869.0,560.5
9868.0,560.5
9867.0,561.5
9865.5,562.5
9867.0,562.5
9865.0,561.5
9866.5,562.5
9866.5,564.0
9868.5,564.5
9869.0,566.5
9869.0,566.5
9871.5,568.5
9872.5,568.5
9872.0,570.5
9872.0,570.5
9871.5,569.5
9870.5,567.5
9869.0,567.0
9869.5,567.5
9870.5,568.5
9870.5,570.5
9871.0,571.5
9870.5,570.0
9869.5,568.5
9870.5,568.5
9870.5,566.5
9869.5,566.5
9869.5,566.5
9868.0,567.5
9869.0,567.5
9869.0,567.5
9866.5,565.5
9867.5,566.5
9865.5,567.0
9865.5,567.5
9865.5,567.5
9865.0,568.5
9865.5,568.5
9865.0,568.5
9864.0,567.5
9865.5,568.5
9864.5,567.5
9863.5,567.5
9864.5,570.0
9865.0,570.5
9865.5,571.5
9867.0,573.5
9864.0,573.0
9864.0,574.5
9863.5,575.5
9864.5,573.5
9863.5,572.5
9863.5,572.5
9863.5,571.5
9862.5,571.0
9864.0,571.5
9862.5,571.5
9862.5,571.5
9862.0,573.5
9863.5,574.5
9862.5,574.5
9863.0,573.5
9863.5,572.5
9864.0,571.5
9864.5,573.5
9865.5,572.5
9866.5,573.5
9866.0,573.5
9866.5,574.5
9865.5,573.5
9866.0,572.5
9866.0,573.5
9867.5,573.5
9866.5,572.5
9866.5,571.5
9866.0,572.5
9867.5,574.5
9868.0,574.5
9869.0,575.5
9869.0,574.5
9869.0,574.5
9871.5,576.5
9872.0,577.5
9872.0,577.5
9874.0,576.5
9874.0,577.5
9873.5,579.5
9874.5,581.0
9873.0,581.5
9873.0,581.5
9872.5,581.0
9872.5,581.5
9872.0,583.5
9873.0,584.5
9873.5,584.0
9873.0,582.5
9871.5,583.5
9870.0,581.5
9871.5,584.5
9872.0,583.5
9870.5,582.5
9871.0,582.5
9871.0,581.5
9870.0,581.5
9869.0,581.5
9869.0,581.5
9871.5,583.5
9872.5,581.5
9872.5,583.5
9875.0,585.5
9875.0,585.5
9876.0,585.5
9875.0,583.5
9875.5,586.5
9876.0,587.5
9876.0,586.5
9875.5,584.5
9874.5,583.5
9873.5,583.5
9872.5,582.5
9873.5,582.5
9873.0,582.5
9872.5,582.5
9871.0,581.5
9871.0,582.5
9870.0,582.5
9870.0,581.5
9870.5,584.5
9871.5,584.5
9871.5,583.5
9871.0,585.5
9871.0,585.5
9871.0,586.5
9871.0,586.5
9871.0,585.5
9871.0,585.5
9868.5,584.5
9867.0,580.5
9868.5,582.0
9867.0,580.5
9866.5,580.5
9866.5,578.5
9867.0,579.5
9867.0,577.5
9869.5,578.5
9869.0,578.5
9869.0,578.5
9867.0,578.5
9866.5,578.5
9867.5,578.5
9866.5,577.5
9867.0,576.5
9866.0,576.5
9867.5,578.5
9870.0,579.5
9870.5,580.5
9870.5,583.5
9873.0,583.5
9874.5,585.5
9875.5,586.5
9878.5,587.5
9877.5,588.5
9877.0,588.5
9877.0,588.5
9876.0,588.0
9876.5,588.5
9876.0,588.5
9876.0,589.5
9877.5,591.5
9877.5,591.5
9878.0,592.0
9879.0,593.5
9879.0,593.5
9879.0,594.5
9881.5,597.5
9882.5,599.5
9881.5,596.5
9881.5,598.5
9880.5,598.5
9881.0,598.5
9880.5,597.5
9880.5,596.5
9879.5,598.5
9879.5,597.5
9880.5,598.5
9880.0,598.5
9880.5,596.5
9881.0,594.5
9882.5,594.5
9882.0,593.5
9881.0,592.0
9880.5,592.5
9878.5,592.5
9879.5,591.5
9881.0,591.5
9881.0,592.5
9879.0,591.5
9879.0,591.5
9876.5,589.5
9876.5,590.5
9876.0,590.5
9876.5,590.5
9879.0,593.5
9880.0,593.5
9878.5,592.5
9877.5,593.5
9876.0,594.5
9879.0,595.5
9877.5,592.5
9877.0,593.5
9876.5,593.5
9877.5,593.0
9877.0,593.5
9874.5,591.5
9874.0,590.5
9873.0,590.0
9873.0,589.5
9873.0,589.5
9873.5,590.5
9873.5,589.5
9872.0,587.0
9872.0,587.5
9872.0,586.5
9872.5,586.5
9873.0,584.0
9871.5,582.5
9872.0,583.5
9872.5,581.5
9873.0,582.5
9874.0,584.5
9873.0,583.5
9872.5,583.5
9873.0,583.5
9872.0,582.5
9873.5,582.5
9875.0,583.5
9876.0,584.5
9877.5,588.0
9877.5,589.0
9879.0,590.5
9878.5,592.5
9877.0,590.5
9877.0,590.5
9877.0,590.5
9877.0,590.5
9877.5,589.5
9878.5,590.5
9878.0,587.5
9880.0,588.5
9878.5,587.5
9876.5,585.5
9875.0,583.5
9874.0,583.5
9874.5,584.0
9874.5,583.5
9876.0,585.5
9876.0,585.5
9878.0,586.5
9878.5,585.5
9878.0,586.5
9879.0,586.5
9878.5,585.5
9878.0,585.5
9878.0,584.5
9878.5,584.5
9877.5,584.5
9876.5,584.0
9877.0,583.5
9876.5,584.5
9876.0,583.5
9874.5,581.5
9873.5,579.5
9874.0,579.5
9875.0,579.5
9875.5,580.5
9874.0,580.5
9874.0,580.5
9874.5,582.5
9876.0,582.5
9876.5,583.5
9876.5,584.5
9876.0,582.5
9875.0,582.5
9874.5,582.5
9874.0,580.5
9873.5,579.5
9873.5,577.5
9873.0,579.5
9873.5,579.5
9873.5,578.5
9874.0,579.5
9873.0,578.5
9873.5,580.0
9872.0,578.5
9872.5,579.5
9874.5,580.5
9873.0,579.5
9873.0,579.5
9873.5,578.5
9872.5,578.5
9872.5,577.5
9870.5,575.0
9870.5,574.5
9872.0,576.5
9871.5,576.5
9871.5,575.5
9872.5,575.5
9872.5,575.5
9873.0,575.5
9873.0,574.5
9874.0,574.5
9873.5,574.5
9872.5,573.5
9872.5,572.5
9873.0,571.5
9872.5,571.5
9873.5,570.0
9873.5,570.5
9873.0,568.5
9872.5,566.5
9873.0,566.5
9874.0,566.5
9874.5,566.5
9875.0,567.5
9876.0,568.5
9876.5,570.5
9877.5,570.5
9879.0,570.0
9878.5,570.5
9879.0,570.5
9877.0,570.5
9878.0,569.5
9878.5,568.5
9879.5,568.5
9879.5,567.5
9880.0,567.5
9880.5,567.5
9879.5,566.5
9878.0,565.5
9878.5,565.5
9880.0,566.5
9879.0,566.5
9880.0,568.5
9880.0,567.5
9880.5,569.5
9880.0,569.5
9879.5,567.5
9878.5,565.5
9878.5,563.5
9878.0,565.5
9879.0,566.5
9879.0,565.5
9877.5,565.5
9876.5,566.0
9876.0,566.5
9877.5,566.5
9877.5,567.5
9878.0,566.0
9876.5,565.5
9876.5,565.5
9876.5,565.5
9877.0,566.5
9877.5,567.5
9877.5,565.5
9878.0,564.5
9879.0,567.5
9880.5,566.5
9879.5,565.5
9877.0,563.5
9874.0,563.5
9873.0,563.5
9872.0,562.5
9872.0,562.5
9871.5,562.0
9871.5,561.5
9872.5,561.5
9874.0,561.5
9873.0,560.5
9872.0,559.5
9872.0,559.5
9870.5,558.5
9870.0,558.5
9869.5,557.5
9869.0,557.5
9869.5,557.5
9870.0,557.5
9870.5,557.5
9869.5,557.5
9869.5,556.5
9869.5,556.5
9871.0,557.5
9869.0,556.5
9869.0,557.5
9868.0,558.5
9867.0,558.5
9867.5,560.5
9867.5,559.5
9866.0,557.5
9866.0,559.5
9866.5,560.0
9867.0,559.5
9866.0,558.5
9865.0,558.5
9865.0,558.5
9865.0,559.5
9864.5,558.0
9865.5,560.0
9865.0,561.5
9865.0,561.5
9864.5,561.5
9863.0,560.5
9865.0,561.5
9865.5,560.5
9864.0,559.5
9865.5,558.5
9866.5,561.5
9866.0,559.5
9866.0,559.5
9865.0,559.5
9863.0,560.5
9862.5,560.5
9863.5,561.5
9865.5,562.5
9864.0,561.5
9865.0,562.5
9865.5,561.5
9865.0,559.5
9865.5,559.5
9866.0,560.5
9865.0,560.5
9866.5,562.5
9867.5,561.5
9868.0,561.5
9868.0,560.5
9866.5,561.5
9867.5,561.5
9867.0,561.5
9866.5,562.5
9867.0,561.5
9867.5,561.5
9868.5,561.5
9868.5,559.5
9868.0,559.5
9866.5,558.5
9867.0,558.5
9867.0,559.5
9867.5,560.0
9868.0,561.5
9868.0,560.5
9868.0,561.5
9868.5,561.5
9869.5,561.5
9870.5,562.5
9870.0,561.5
9870.0,562.5
9870.0,562.5
9870.5,562.5
9870.0,563.5
9871.5,565.5
9873.0,567.5
9872.0,565.5
9872.5,565.5
9870.0,565.5
9869.5,565.5
9870.0,565.5
9869.5,564.5
9869.5,564.5
9870.0,566.5
9869.5,566.5
9870.0,567.5
9872.0,567.5
9871.0,567.0
9870.5,568.5
9869.5,567.5
9871.0,569.0
9870.0,568.5
9869.0,569.5
9869.0,570.5
9869.5,570.5
9870.5,571.5
9869.5,570.0
9869.0,571.5
9869.5,572.5
9869.0,573.5
9868.5,572.5
9869.5,574.5
9869.5,573.5
9869.5,573.5
9869.5,572.5
9870.0,573.5
9871.0,573.5
9870.5,570.5
9872.5,571.5
9872.5,571.5
9873.0,572.5
9873.5,573.5
9873.5,572.5
9872.5,573.5
9873.0,573.5
9874.0,575.5
9875.0,575.0
9874.5,575.5
9875.0,575.5
9875.0,576.5
9874.5,577.5
9875.5,578.5
9875.5,576.5
9874.5,576.5
9875.5,576.5
9876.0,576.5
9874.0,576.0
9873.5,577.5
9872.5,577.5
9870.0,576.5
9870.5,574.5
9868.5,575.5
9868.5,576.5
9867.5,576.5
9868.5,576.5
9871.0,578.5
9871.0,578.5
9870.0,576.5
9871.5,578.5
9872.0,578.5
9872.0,578.5
9872.0,577.5
9872.0,578.5
9871.5,576.5
9872.5,578.0
9872.0,577.5
9871.5,577.5
9873.0,578.5
9872.5,578.5
9871.5,578.5
9872.0,577.5
9873.5,578.5
9873.5,577.5
9875.0,578.5
9874.0,577.5
9875.0,578.5
9876.0,578.5
9876.5,577.5
9877.5,578.5
9877.0,578.5
9875.0,577.5
9876.0,577.5
9877.0,579.5
9876.5,578.5
9876.5,577.5
9877.5,577.5
9878.5,579.5
9878.0,580.5
9876.5,579.5
9876.0,578.5
9876.0,578.5
9878.0,580.5
9876.5,578.5
9875.5,577.5
9873.0,577.5
9874.5,577.5
9874.5,576.5
9875.0,576.5
9877.0,576.5
9877.5,577.5
9877.5,577.5
9877.0,576.5
9876.5,575.5
9878.0,577.5
9879.0,577.5
9880.0,578.5
9881.0,578.5
9880.5,579.5
9880.5,579.5
9880.0,578.5
9879.5,578.5
9880.5,579.5
9881.5,578.5
9881.5,577.5
9879.5,575.5
9879.5,574.5
9877.5,573.0
9878.5,572.5
9878.0,573.5
9876.5,572.5
9876.5,572.0
9878.0,570.5
9879.0,570.5
9880.0,572.5
9879.0,569.5
9877.5,568.5
9877.5,569.5
9879.0,570.5
9880.0,571.5
9881.0,572.5
9882.5,573.5
9881.5,572.5
9882.0,573.5
9883.0,574.5
9882.5,574.5
9884.0,574.5
9884.0,574.5
9884.5,575.5
9884.0,574.5
9883.5,574.5
9883.5,573.5
9884.5,574.5
9884.5,573.5
9886.0,574.5
9886.0,574.5
9885.0,574.5
9886.0,575.5
9885.5,575.5
9884.5,575.5
9883.5,575.5
9883.5,575.5
9883.5,576.5
9884.5,577.5
9883.5,573.5
9883.5,574.5
9882.5,574.5
9882.5,573.5
9882.5,574.5
9882.5,574.5
9881.5,573.5
9882.0,574.5
9880.5,572.5
9880.0,573.0
9880.0,574.5
9880.0,574.5
9879.0,574.5
9877.0,572.5
9878.0,572.5
9878.5,573.5
9878.5,575.5
9877.5,574.5
9877.0,574.5
9877.5,575.5
9877.5,574.5
9878.0,573.5
9877.5,573.5
9879.0,574.5
9878.5,573.5
9878.0,571.5
9879.0,571.5
9878.5,570.5
9878.0,571.5
9877.5,572.5
9876.0,570.5
9875.5,570.5
9876.5,571.5
9877.0,569.5
9877.5,571.5
9879.0,572.5
9879.5,571.5
9878.0,570.5
9877.5,570.0
9877.5,572.5
9876.5,572.5
9877.5,573.5
9878.0,572.5
9879.0,573.5
9879.5,572.5
9878.5,572.5
9879.0,572.5
9879.5,573.5
9878.5,570.5
9877.5,569.5
9879.0,570.5
9878.5,570.5
9878.5,573.5
9877.5,573.5
9878.0,576.0
9878.0,574.5
9877.5,573.5
9877.5,575.0
9877.5,575.5
9876.5,575.5
9875.5,575.5
9874.0,575.5
9873.0,576.5
9874.0,576.5
9873.5,573.5
9872.0,573.5
9872.5,574.5
9872.0,573.5
9873.0,571.5
9872.5,571.5
9872.0,571.5
9872.0,570.5
9872.0,570.0
9871.5,572.5
9871.5,572.5
9871.5,570.5
9870.5,571.5
9871.0,572.5
9871.5,571.5
9871.0,571.5
9870.0,570.5
9869.0,570.5
9869.0,570.5
9867.5,570.5
9867.0,569.5
9867.0,569.5
9868.0,570.5
9868.0,570.5
9867.5,570.5
9867.5,572.5
9867.0,571.5
9867.0,570.5
9868.0,571.5
9867.5,571.5
9869.0,572.5
9869.0,572.5
9870.0,572.5
9870.0,572.5
9870.5,570.5
9871.0,570.5
9871.0,571.5
9872.0,570.5
9872.0,570.0
9871.0,570.5
9870.5,569.0
9871.0,570.5
9873.0,571.5
9872.5,570.5
9874.0,571.5
9874.5,573.5
9874.5,573.5
9877.5,573.5
9877.0,574.5
9877.0,572.5
9878.5,571.5
9879.5,571.0
9880.0,570.5
9879.5,571.5
9880.5,571.5
9881.0,570.5
9879.0,568.5
9878.5,566.5
9878.5,565.5
9880.5,570.5
9880.5,568.5
9880.5,567.5
9878.5,567.0
9877.5,567.5
9877.0,566.5
9877.5,565.5
9878.0,564.5
9877.5,565.0
9877.0,564.5
9878.0,567.5
9875.5,567.5
9875.5,567.5
9874.0,567.5
9875.0,568.5
9872.5,567.5
9873.0,566.5
9873.5,565.5
9872.5,565.5
9873.5,566.5
9871.0,565.5
9869.5,566.5
9868.5,564.5
9868.0,564.5
9868.5,566.5
9869.0,566.5
9868.5,567.5
9868.5,569.5
9869.0,570.5
9867.0,570.5
9867.5,570.5
9868.5,571.5
9867.5,571.5
9868.5,571.5
9867.5,570.5
9866.5,569.5
9866.5,569.5
9866.5,569.5
9867.0,569.5
9866.5,568.5
9866.5,568.5
9867.5,570.5
9867.0,569.5
9868.0,571.5
9869.5,571.5
9870.0,570.5
9870.0,571.5
9870.0,570.5
9869.5,571.5
9870.0,572.5
9868.5,572.0
9868.0,571.5
9868.5,570.5
9866.0,569.5
9866.5,569.5
9866.0,568.5
9862.0,565.5
9861.5,564.5
9861.0,564.0
9861.5,562.5
9860.5,562.0
9860.5,562.5
9859.0,560.5
9860.0,560.5
9859.5,559.5
9858.0,560.5
9857.5,561.5
9856.0,561.5
9855.0,561.5
9855.5,561.5
9854.5,561.5
9854.5,561.5
9854.5,561.5
9854.5,560.5
9853.0,561.5
9853.0,559.5
9852.5,558.5
9853.5,559.5
9853.5,560.5
9853.0,559.5
9851.0,558.5
9851.0,560.5
9853.0,561.5
9852.0,560.5
9852.5,559.5
9851.5,560.5
9851.5,560.5
9852.0,561.5
9850.5,561.5
9850.0,561.5
9850.5,562.5
9850.0,561.5
9851.0,562.5
9850.5,563.5
9850.5,562.5
9851.0,562.5
9851.0,563.5
9851.5,563.5
9851.5,561.5
9852.5,564.5
9850.5,564.5
9852.0,566.5
9850.5,566.5
9850.0,565.5
9849.5,566.5
9849.5,565.5
9851.5,566.5
9850.5,566.5
9848.5,563.5
9848.0,563.5
9848.0,563.5
9848.5,562.5
9850.0,563.5
9850.0,564.5
9849.5,566.5
9850.5,567.5
9851.5,566.5
9850.5,567.5
9851.5,568.5
9851.0,568.5
9851.0,567.5
9850.5,567.5
9850.5,569.5
9851.0,569.5
9851.5,569.5
9851.5,568.5
9851.5,567.0
9850.5,567.0
9850.0,566.5
9850.0,567.5
9848.0,566.5
9847.0,565.5
9847.0,566.5
9845.5,564.5
9846.5,563.5
9848.0,564.5
9847.5,565.5
9846.0,564.5
9845.0,564.5
9845.0,565.5
9845.5,565.0
9846.5,564.5
9847.0,565.5
9846.0,564.5
9844.0,562.5
9844.0,561.5
9846.0,562.5
9846.5,563.5
9845.5,563.5
9845.5,563.5
9845.5,564.5
9844.5,564.5
9842.5,561.5
9843.5,563.0
9844.5,561.5
9843.0,560.5
9842.5,561.5
9841.5,560.5
9843.0,560.5
9843.5,560.5
9841.0,559.5
9841.0,558.5
9840.5,560.5
9838.5,559.5
9838.5,558.5
9837.0,558.5
9836.5,558.5
