timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,DAY
732500,1187.75,1.5,11.5,-2.6,3104.5027,77.96668,-1
732600,1188.25,1.5,11.5,-2.6,3105.5361,77.979,-1
732700,1187.25,1.5,11.5,-2.6,3106.5708,77.99131,-1
732800,1187.0,1.5,11.5,-2.6,3107.6072,78.003624,-1
732900,1187.75,1.5,11.5,-2.6,3108.6448,78.01594,-1
733000,1189.25,1.5,11.5,-2.6,3109.684,78.02825,-1
733100,1189.0,1.5,11.5,-2.6,3110.7249,78.04057,-1
733200,1188.25,1.5,11.5,-2.6,3111.7668,78.05289,-1
733300,1188.0,1.5,11.5,-2.6,3112.8103,78.06521,-1
733400,1187.25,1.5,11.5,-2.6,3113.8552,78.07753,-1
733500,1187.25,1.5,11.5,-2.6,3114.9016,78.08985,-1
733600,1187.25,1.5,11.5,-2.6,3115.9495,78.102165,-1
733700,1187.75,1.5,11.5,-2.6,3116.9985,78.11449,-1
733800,1186.25,1.5,11.5,-2.6,3118.049,78.12681,-1
733900,1186.0,1.5,11.5,-2.6,3119.101,78.13912,-1
734000,1186.75,1.5,11.5,-2.6,3120.1545,78.15144,-1
734100,1188.25,1.5,11.5,-2.6,3121.209,78.16376,-1
734200,1189.25,1.5,11.5,-2.6,3122.2651,78.17608,-1
734300,1190.25,1.5,11.5,-2.6,3123.3225,78.18839,-1
734400,1190.75,1.5,11.5,-2.6,3124.381,78.20071,-1
734500,1189.75,1.5,11.5,-2.6,3125.4412,78.21302,-1
734600,1190.75,1.5,11.5,-2.6,3126.5024,78.225334,-1
734700,1190.75,1.5,11.5,-2.6,3127.5652,78.23764,-1
734800,1189.75,1.5,11.5,-2.6,3128.6292,78.24995,-1
734900,1188.75,1.4,11.5,-2.6,3129.6943,78.26225,-1
735000,1188.25,1.4,11.5,-2.6,3130.7607,78.27456,-1
735100,1186.75,1.4,11.5,-2.6,3131.8286,78.28686,-1
735200,1186.5,1.4,11.5,-2.6,3132.8977,78.29916,-1
735300,1186.5,1.4,11.5,-2.6,3133.968,78.31145,-1
735400,1186.25,1.4,11.5,-2.6,3135.0396,78.323746,-1
735500,1186.5,1.4,11.5,-2.6,3136.1123,78.33603,-1
735600,1186.75,1.4,11.5,-2.6,3137.1863,78.34832,-1
735700,1186.5,1.4,11.5,-2.6,3138.2615,78.3606,-1
735800,1185.75,1.4,11.5,-2.6,3139.338,78.37288,-1
735900,1185.75,1.4,11.5,-2.6,3140.4155,78.385155,-1
736000,1186.25,1.4,11.5,-2.6,3141.4941,78.39743,-1
736100,1186.25,1.4,11.5,-2.6,3142.5742,78.4097,-1
736200,1188.25,1.4,11.5,-2.6,3143.6553,78.42196,-1
736300,1189.25,1.4,11.5,-2.6,3144.7375,78.43422,-1
736400,1189.25,1.4,11.5,-2.6,3145.821,78.44647,-1
736500,1188.25,1.4,11.5,-2.6,3146.9058,78.458725,-1
736600,1189.75,1.4,11.5,-2.6,3147.9915,78.47097,-1
736700,1189.5,1.4,11.5,-2.6,3149.0781,78.48321,-1
736800,1190.25,1.4,11.5,-2.6,3150.1663,78.495445,-1
736900,1190.5,1.4,11.5,-2.6,3151.2554,78.507675,-1
737000,1190.5,1.4,11.5,-2.6,3152.3455,78.5199,-1
737100,1190.5,1.4,11.5,-2.6,3153.4368,78.53211,-1
737200,1190.25,1.4,11.5,-2.6,3154.529,78.54433,-1
737300,1190.0,1.4,11.5,-2.6,3155.6223,78.55653,-1
737400,1191.75,1.4,11.5,-2.6,3156.7168,78.56873,-1
737500,1191.25,1.4,11.5,-2.6,3157.8125,78.580925,-1
737600,1191.25,1.4,11.5,-2.6,3158.909,78.59311,-1
737700,1192.25,1.4,11.5,-2.6,3160.0066,78.60529,-1
737800,1192.0,1.4,11.5,-2.6,3161.1052,78.61747,-1
737900,1190.25,1.4,11.5,-2.6,3162.2048,78.62963,-1
738000,1190.5,1.4,11.5,-2.6,3163.3054,78.64179,-1
738100,1190.25,1.4,11.5,-2.6,3164.407,78.653946,-1
738200,1188.75,1.4,11.5,-2.6,3165.5098,78.666084,-1
738300,1189.0,1.4,11.5,-2.6,3166.6133,78.67822,-1
738400,1189.0,1.4,11.5,-2.6,3167.7178,78.69035,-1
738500,1189.0,1.4,11.5,-2.6,3168.8235,78.70248,-1
738600,1188.25,1.4,11.5,-2.6,3169.93,78.714584,-1
738700,1188.25,1.4,11.5,-2.6,3171.0374,78.72669,-1
738800,1188.25,1.4,11.5,-2.6,3172.1458,78.738785,-1
738900,1187.25,1.4,11.5,-2.6,3173.255,78.75088,-1
739000,1187.25,1.4,11.5,-2.6,3174.3652,78.762955,-1
739100,1187.0,1.4,11.5,-2.6,3175.4763,78.775024,-1
739200,1186.25,1.4,11.5,-2.6,3176.5881,78.78708,-1
739300,1185.75,1.4,11.5,-2.6,3177.7012,78.79913,-1
739400,1186.75,1.4,11.5,-2.6,3178.815,78.81117,-1
739500,1187.0,1.4,11.5,-2.6,3179.9294,78.823204,-1
739600,1188.25,1.4,11.5,-2.6,3181.045,78.83523,-1
739700,1188.5,1.4,11.5,-2.6,3182.1614,78.84724,-1
739800,1187.75,1.4,11.5,-2.6,3183.2786,78.85924,-1
739900,1187.25,1.4,11.5,-2.6,3184.3965,78.87123,-1
740000,1187.75,1.4,11.5,-2.6,3185.5154,78.88321,-1
740100,1187.25,1.4,11.5,-2.6,3186.635,78.89518,-1
740200,1187.25,1.4,11.5,-2.6,3187.7556,78.90714,-1
740300,1188.25,1.4,11.5,-2.6,3188.8767,78.91909,-1
740400,1186.75,1.4,11.5,-2.6,3189.9988,78.93103,-1
740500,1185.75,1.4,11.5,-2.6,3191.1216,78.942955,-1
740600,1185.5,1.4,11.5,-2.6,3192.2454,78.954865,-1
740700,1185.75,1.4,11.5,-2.6,3193.3696,78.966774,-1
740800,1186.75,1.4,11.5,-2.6,3194.4946,78.97866,-1
740900,1187.75,1.4,11.5,-2.6,3195.6206,78.99054,-1
741000,1188.75,1.4,11.5,-2.6,3196.747,79.00241,-1
741100,1188.25,1.4,11.5,-2.6,3197.8745,79.01426,-1
741200,1187.75,1.4,11.5,-2.6,3199.0024,79.0261,-1
741300,1188.0,1.4,11.5,-2.6,3200.131,79.03793,-1
741400,1189.75,1.4,11.5,-2.6,3201.2607,79.04975,-1
741500,1190.75,1.4,11.5,-2.6,3202.3909,79.061554,-1
741600,1190.25,1.4,11.5,-2.6,3203.5215,79.07334,-1
741700,1190.5,1.4,11.5,-2.6,3204.653,79.08512,-1
741800,1190.75,1.4,11.5,-2.6,3205.7852,79.096886,-1
741900,1191.25,1.4,11.5,-2.6,3206.918,79.108635,-1
742000,1191.75,1.4,11.5,-2.6,3208.0513,79.12037,-1
742100,1193.25,1.4,11.5,-2.6,3209.1853,79.132095,-1
742200,1192.25,1.4,11.5,-2.6,3210.32,79.1438,-1
742300,1191.75,1.4,11.5,-2.6,3211.4553,79.155495,-1
742400,1190.75,1.4,11.5,-2.6,3212.5913,79.167175,-1
742500,1190.5,1.4,11.5,-2.6,3213.7278,79.17884,-1
742600,1190.75,1.4,11.5,-2.6,3214.8647,79.19049,-1
742700,1190.5,1.4,11.5,-2.6,3216.0024,79.202126,-1
742800,1189.75,1.4,11.5,-2.6,3217.1406,79.213745,-1
742900,1188.75,1.4,11.5,-2.6,3218.2795,79.22535,-1
743000,1188.75,1.4,11.5,-2.6,3219.4187,79.23694,-1
743100,1188.75,1.4,11.5,-2.6,3220.5586,79.24851,-1
743200,1189.0,1.4,11.5,-2.6,3221.6992,79.26007,-1
743300,1188.25,1.4,11.5,-2.6,3222.84,79.271614,-1
743400,1186.25,1.4,11.5,-2.6,3223.9814,79.28314,-1
743500,1188.25,1.4,11.5,-2.6,3225.1235,79.29465,-1
743600,1188.75,1.4,11.5,-2.6,3226.2659,79.306145,-1
743700,1188.5,1.4,11.5,-2.6,3227.409,79.31762,-1
743800,1188.25,1.4,11.5,-2.6,3228.5522,79.32908,-1
743900,1189.25,1.4,11.5,-2.6,3229.696,79.34052,-1
744000,1189.0,1.4,11.5,-2.6,3230.8406,79.35195,-1
744100,1189.75,1.4,11.5,-2.6,3231.9854,79.36336,-1
744200,1189.5,1.4,11.5,-2.6,3233.1306,79.37475,-1
744300,1189.5,1.4,11.5,-2.6,3234.2761,79.38612,-1
744400,1189.5,1.4,11.5,-2.6,3235.4224,79.39748,-1
744500,1190.25,1.4,11.5,-2.6,3236.5688,79.40881,-1
744600,1190.0,1.4,11.5,-2.6,3237.7158,79.420135,-1
744700,1188.25,1.4,11.5,-2.6,3238.863,79.43144,-1
744800,1188.25,1.4,11.5,-2.6,3240.0107,79.44272,-1
744900,1186.75,1.4,11.5,-2.6,3241.159,79.45399,-1
745000,1186.25,1.4,11.5,-2.6,3242.3074,79.46523,-1
745100,1186.25,1.4,11.5,-2.6,3243.456,79.47646,-1
745200,1186.75,1.4,11.5,-2.6,3244.6052,79.48767,-1
745300,1187.0,1.4,11.5,-2.6,3245.755,79.498856,-1
745400,1187.75,1.4,11.5,-2.6,3246.9045,79.510025,-1
745500,1187.25,1.4,11.5,-2.6,3248.0547,79.52118,-1
745600,1187.25,1.4,11.5,-2.6,3249.2053,79.5323,-1
745700,1186.75,1.4,11.5,-2.6,3250.356,79.54342,-1
745800,1186.5,1.4,11.5,-2.6,3251.507,79.554504,-1
745900,1186.75,1.4,11.5,-2.6,3252.6584,79.565575,-1
746000,1186.25,1.4,11.5,-2.6,3253.81,79.57663,-1
746100,1187.25,1.4,11.5,-2.6,3254.9622,79.587654,-1
746200,1187.25,1.4,11.5,-2.6,3256.1143,79.59866,-1
746300,1189.25,1.4,11.5,-2.6,3257.2666,79.60965,-1
746400,1190.25,1.4,11.5,-2.6,3258.4194,79.62062,-1
746500,1192.25,1.4,11.5,-2.6,3259.5723,79.63156,-1
746600,1191.75,1.4,11.5,-2.6,3260.7253,79.64249,-1
746700,1193.25,1.4,11.5,-2.6,3261.8787,79.65339,-1
746800,1193.5,1.4,11.5,-2.6,3263.0322,79.66427,-1
746900,1192.75,1.4,11.5,-2.6,3264.186,79.675125,-1
747000,1193.75,1.4,11.5,-2.6,3265.3398,79.68597,-1
747100,1194.0,1.4,11.5,-2.6,3266.4941,79.69678,-1
747200,1192.25,1.4,11.5,-2.6,3267.6484,79.70757,-1
747300,1193.25,1.4,11.5,-2.6,3268.8027,79.71834,-1
747400,1193.5,1.4,11.5,-2.6,3269.9573,79.72909,-1
747500,1193.5,1.4,11.5,-2.6,3271.112,79.739815,-1
747600,1193.5,1.4,11.5,-2.6,3272.2668,79.75051,-1
747700,1193.5,1.4,11.5,-2.6,3273.4219,79.76119,-1
747800,1194.25,1.4,11.5,-2.6,3274.5771,79.77184,-1
747900,1195.25,1.4,11.5,-2.6,3275.7322,79.78248,-1
748000,1195.25,1.4,11.5,-2.6,3276.8877,79.79308,-1
748100,1197.25,1.4,11.5,-2.6,3278.043,79.803665,-1
748200,1198.75,1.4,11.5,-2.6,3279.1985,79.814224,-1
748300,1198.5,1.4,11.5,-2.6,3280.354,79.82476,-1
748400,1198.5,1.4,11.5,-2.6,3281.5095,79.83527,-1
748500,1197.25,1.4,11.5,-2.6,3282.6653,79.84576,-1
748600,1195.75,1.4,11.5,-2.6,3283.821,79.85622,-1
748700,1195.25,1.4,11.5,-2.6,3284.9766,79.86665,-1
748800,1195.0,1.4,11.5,-2.6,3286.1323,79.87707,-1
748900,1195.25,1.4,11.5,-2.6,3287.288,79.88746,-1
749000,1195.25,1.3,11.5,-2.6,3288.4438,79.89782,-1
749100,1195.0,1.3,11.5,-2.6,3289.5996,79.90815,-1
749200,1193.25,1.3,11.5,-2.6,3290.7554,79.918465,-1
749300,1193.25,1.3,11.5,-2.6,3291.9111,79.92875,-1
749400,1193.5,1.3,11.5,-2.6,3293.067,79.939,-1
749500,1193.5,1.3,11.5,-2.6,3294.2227,79.949234,-1
749600,1193.5,1.3,11.5,-2.6,3295.3782,79.95944,-1
749700,1193.75,1.3,11.5,-2.6,3296.5337,79.96962,-1
749800,1194.75,1.3,11.5,-2.6,3297.6892,79.979774,-1
749900,1194.25,1.3,11.5,-2.4,3298.8447,79.9899,-1
750000,1193.75,1.3,11.5,-2.4,3300.0,80.0,-1
